#,Date-Time (HST),"pH , pH","Temperature , °C","Millivolts , mv"
8978,04/19/2026 22:04:00,7.87,26.30,-58.50
8979,04/19/2026 22:05:00,7.87,26.30,-58.47
8980,04/19/2026 22:06:00,7.87,26.30,-58.39
8981,04/19/2026 22:07:00,7.87,26.30,-58.38
8982,04/19/2026 22:08:00,7.87,26.30,-58.52
8983,04/19/2026 22:09:00,7.88,26.30,-58.58
8984,04/19/2026 22:10:00,7.88,26.30,-58.58
8985,04/19/2026 22:11:00,7.87,26.30,-58.50
8986,04/19/2026 22:12:00,7.87,26.30,-58.49
8987,04/19/2026 22:13:00,7.88,26.28,-58.56
8988,04/19/2026 22:14:00,7.88,26.28,-58.63
8989,04/19/2026 22:15:00,7.87,26.28,-58.55
8990,04/19/2026 22:16:00,7.88,26.28,-58.66
8991,04/19/2026 22:17:00,7.88,26.28,-58.66
8992,04/19/2026 22:18:00,7.88,26.28,-58.61
8993,04/19/2026 22:19:00,7.88,26.28,-58.60
8994,04/19/2026 22:20:00,7.88,26.28,-58.60
8995,04/19/2026 22:21:00,7.87,26.28,-58.53
8996,04/19/2026 22:22:00,7.88,26.28,-58.58
8997,04/19/2026 22:23:00,7.88,26.26,-58.63
8998,04/19/2026 22:24:00,7.88,26.26,-58.63
8999,04/19/2026 22:25:00,7.88,26.26,-58.60
9000,04/19/2026 22:26:00,7.88,26.26,-58.56
9001,04/19/2026 22:27:00,7.88,26.26,-58.56
9002,04/19/2026 22:28:00,7.88,26.26,-58.63
9003,04/19/2026 22:29:00,7.87,26.26,-58.50
9004,04/19/2026 22:30:00,7.87,26.23,-58.16
9005,04/19/2026 22:31:00,7.87,26.23,-58.06
9006,04/19/2026 22:32:00,7.86,26.23,-57.91
9007,04/19/2026 22:33:00,7.87,26.23,-58.08
9008,04/19/2026 22:34:00,7.87,26.23,-57.99
9009,04/19/2026 22:35:00,7.86,26.21,-57.92
9010,04/19/2026 22:36:00,7.86,26.21,-57.78
9011,04/19/2026 22:37:00,7.86,26.21,-57.72
9012,04/19/2026 22:38:00,7.86,26.21,-57.45
9013,04/19/2026 22:39:00,7.86,26.18,-57.42
9014,04/19/2026 22:40:00,7.85,26.18,-57.27
9015,04/19/2026 22:41:00,7.85,26.18,-57.08
9016,04/19/2026 22:42:00,7.85,26.18,-56.94
9017,04/19/2026 22:43:00,7.84,26.18,-56.69
9018,04/19/2026 22:44:00,7.84,26.16,-56.50
9019,04/19/2026 22:45:00,7.83,26.16,-56.00
9020,04/19/2026 22:46:00,7.83,26.13,-55.67
9021,04/19/2026 22:47:00,7.82,26.13,-55.42
9022,04/19/2026 22:48:00,7.82,26.13,-55.45
9023,04/19/2026 22:49:00,7.82,26.13,-55.19
9024,04/19/2026 22:50:00,7.81,26.13,-54.88
9025,04/19/2026 22:51:00,7.81,26.11,-54.77
9026,04/19/2026 22:52:00,7.81,26.11,-54.74
9027,04/19/2026 22:53:00,7.80,26.11,-54.39
9028,04/19/2026 22:54:00,7.80,26.11,-54.35
9029,04/19/2026 22:55:00,7.80,26.11,-54.17
9030,04/19/2026 22:56:00,7.80,26.11,-54.19
9031,04/19/2026 22:57:00,7.80,26.11,-54.13
9032,04/19/2026 22:58:00,7.80,26.11,-54.11
9033,04/19/2026 22:59:00,7.80,26.11,-54.03
9034,04/19/2026 23:00:00,7.79,26.11,-53.81
9035,04/19/2026 23:01:00,7.79,26.11,-53.72
9036,04/19/2026 23:02:00,7.79,26.11,-53.69
9037,04/19/2026 23:03:00,7.79,26.11,-53.63
9038,04/19/2026 23:04:00,7.79,26.11,-53.49
9039,04/19/2026 23:05:00,7.79,26.08,-53.55
9040,04/19/2026 23:06:00,7.79,26.08,-53.49
9041,04/19/2026 23:07:00,7.79,26.08,-53.42
9042,04/19/2026 23:08:00,7.79,26.08,-53.41
9043,04/19/2026 23:09:00,7.78,26.08,-53.20
9044,04/19/2026 23:10:00,7.78,26.08,-53.11
9045,04/19/2026 23:11:00,7.78,26.08,-53.05
9046,04/19/2026 23:12:00,7.78,26.08,-52.94
9047,04/19/2026 23:13:00,7.77,26.08,-52.69
9048,04/19/2026 23:14:00,7.77,26.08,-52.69
9049,04/19/2026 23:15:00,7.77,26.08,-52.61
9050,04/19/2026 23:16:00,7.77,26.08,-52.63
9051,04/19/2026 23:17:00,7.77,26.08,-52.61
9052,04/19/2026 23:18:00,7.77,26.06,-52.50
9053,04/19/2026 23:19:00,7.77,26.06,-52.42
9054,04/19/2026 23:20:00,7.77,26.06,-52.36
9055,04/19/2026 23:21:00,7.77,26.06,-52.24
9056,04/19/2026 23:22:00,7.76,26.06,-52.14
9057,04/19/2026 23:23:00,7.76,26.06,-52.08
9058,04/19/2026 23:24:00,7.76,26.06,-51.89
9059,04/19/2026 23:25:00,7.76,26.06,-52.05
9060,04/19/2026 23:26:00,7.76,26.06,-51.97
9061,04/19/2026 23:27:00,7.76,26.06,-51.95
9062,04/19/2026 23:28:00,7.76,26.06,-51.89
9063,04/19/2026 23:29:00,7.76,26.06,-51.97
9064,04/19/2026 23:30:00,7.76,26.06,-51.95
9065,04/19/2026 23:31:00,7.77,26.04,-52.25
9066,04/19/2026 23:32:00,7.76,26.04,-52.10
9067,04/19/2026 23:33:00,7.76,26.04,-51.92
9068,04/19/2026 23:34:00,7.76,26.04,-51.92
9069,04/19/2026 23:35:00,7.77,26.04,-52.27
9070,04/19/2026 23:36:00,7.77,26.04,-52.17
9071,04/19/2026 23:37:00,7.77,26.04,-52.25
9072,04/19/2026 23:38:00,7.77,26.04,-52.38
9073,04/19/2026 23:39:00,7.77,26.04,-52.36
9074,04/19/2026 23:40:00,7.77,26.04,-52.44
9075,04/19/2026 23:41:00,7.78,26.04,-52.78
9076,04/19/2026 23:42:00,7.77,26.04,-52.58
9077,04/19/2026 23:43:00,7.77,26.06,-52.49
9078,04/19/2026 23:44:00,7.77,26.06,-52.64
9079,04/19/2026 23:45:00,7.78,26.06,-52.91
9080,04/19/2026 23:46:00,7.78,26.06,-52.99
9081,04/19/2026 23:47:00,7.78,26.06,-52.88
9082,04/19/2026 23:48:00,7.77,26.06,-52.53
9083,04/19/2026 23:49:00,7.78,26.06,-52.99
9084,04/19/2026 23:50:00,7.78,26.06,-52.89
9085,04/19/2026 23:51:00,7.77,26.06,-52.61
9086,04/19/2026 23:52:00,7.77,26.06,-52.45
9087,04/19/2026 23:53:00,7.77,26.06,-52.53
9088,04/19/2026 23:54:00,7.77,26.06,-52.55
9089,04/19/2026 23:55:00,7.77,26.06,-52.50
9090,04/19/2026 23:56:00,7.77,26.06,-52.30
9091,04/19/2026 23:57:00,7.76,26.06,-52.08
9092,04/19/2026 23:58:00,7.76,26.06,-51.97
9093,04/19/2026 23:59:00,7.76,26.08,-52.11
9094,04/20/2026 00:00:00,7.76,26.08,-51.85
9095,04/20/2026 00:01:00,7.76,26.08,-51.99
9096,04/20/2026 00:02:00,7.76,26.08,-52.08
9097,04/20/2026 00:03:00,7.76,26.08,-51.94
9098,04/20/2026 00:04:00,7.76,26.08,-51.74
9099,04/20/2026 00:05:00,7.76,26.08,-51.66
9100,04/20/2026 00:06:00,7.76,26.08,-51.66
9101,04/20/2026 00:07:00,7.75,26.08,-51.50
9102,04/20/2026 00:08:00,7.75,26.06,-51.41
9103,04/20/2026 00:09:00,7.75,26.06,-51.36
9104,04/20/2026 00:10:00,7.75,26.06,-51.24
9105,04/20/2026 00:11:00,7.75,26.06,-51.22
9106,04/20/2026 00:12:00,7.75,26.06,-51.11
9107,04/20/2026 00:13:00,7.75,26.06,-51.03
9108,04/20/2026 00:14:00,7.74,26.06,-50.83
9109,04/20/2026 00:15:00,7.74,26.06,-50.97
9110,04/20/2026 00:16:00,7.74,26.04,-50.78
9111,04/20/2026 00:17:00,7.74,26.06,-50.94
9112,04/20/2026 00:18:00,7.74,26.04,-50.85
9113,04/20/2026 00:19:00,7.74,26.04,-50.77
9114,04/20/2026 00:20:00,7.74,26.04,-50.75
9115,04/20/2026 00:21:00,7.74,26.04,-50.67
9116,04/20/2026 00:22:00,7.74,26.04,-50.44
9117,04/20/2026 00:23:00,7.74,26.04,-50.44
9118,04/20/2026 00:24:00,7.73,26.01,-50.39
9119,04/20/2026 00:25:00,7.73,26.01,-50.38
9120,04/20/2026 00:26:00,7.74,26.01,-50.42
9121,04/20/2026 00:27:00,7.73,26.01,-50.36
9122,04/20/2026 00:28:00,7.73,26.01,-50.36
9123,04/20/2026 00:29:00,7.73,26.01,-50.39
9124,04/20/2026 00:30:00,7.73,26.01,-50.35
9125,04/20/2026 00:31:00,7.73,26.01,-50.30
9126,04/20/2026 00:32:00,7.73,26.01,-50.25
9127,04/20/2026 00:33:00,7.73,26.01,-50.24
9128,04/20/2026 00:34:00,7.73,25.99,-50.24
9129,04/20/2026 00:35:00,7.73,25.99,-50.22
9130,04/20/2026 00:36:00,7.73,25.99,-50.20
9131,04/20/2026 00:37:00,7.73,25.99,-50.16
9132,04/20/2026 00:38:00,7.73,25.96,-50.11
9133,04/20/2026 00:39:00,7.73,25.96,-49.94
9134,04/20/2026 00:40:00,7.73,25.96,-49.86
9135,04/20/2026 00:41:00,7.72,25.96,-49.77
9136,04/20/2026 00:42:00,7.72,25.96,-49.81
9137,04/20/2026 00:43:00,7.72,25.96,-49.81
9138,04/20/2026 00:44:00,7.72,25.96,-49.55
9139,04/20/2026 00:45:00,7.72,25.96,-49.39
9140,04/20/2026 00:46:00,7.72,25.94,-49.33
9141,04/20/2026 00:47:00,7.71,25.94,-49.20
9142,04/20/2026 00:48:00,7.71,25.94,-49.05
9143,04/20/2026 00:49:00,7.71,25.94,-48.85
9144,04/20/2026 00:50:00,7.71,25.94,-48.80
9145,04/20/2026 00:51:00,7.71,25.94,-48.77
9146,04/20/2026 00:52:00,7.70,25.94,-48.63
9147,04/20/2026 00:53:00,7.70,25.94,-48.47
9148,04/20/2026 00:54:00,7.70,25.94,-48.42
9149,04/20/2026 00:55:00,7.70,25.94,-48.35
9150,04/20/2026 00:56:00,7.70,25.94,-48.63
9151,04/20/2026 00:57:00,7.71,25.94,-49.02
9152,04/20/2026 00:58:00,7.71,25.94,-49.02
9153,04/20/2026 00:59:00,7.71,25.96,-49.25
9154,04/20/2026 01:00:00,7.71,25.96,-49.19
9155,04/20/2026 01:01:00,7.71,25.96,-49.17
9156,04/20/2026 01:02:00,7.71,25.96,-49.22
9157,04/20/2026 01:03:00,7.72,25.96,-49.41
9158,04/20/2026 01:04:00,7.73,25.99,-49.94
9159,04/20/2026 01:05:00,7.72,25.99,-49.56
9160,04/20/2026 01:06:00,7.72,25.99,-49.52
9161,04/20/2026 01:07:00,7.72,25.99,-49.75
9162,04/20/2026 01:08:00,7.71,25.99,-49.19
9163,04/20/2026 01:09:00,7.72,25.99,-49.75
9164,04/20/2026 01:10:00,7.73,26.01,-50.05
9165,04/20/2026 01:11:00,7.72,25.99,-49.44
9166,04/20/2026 01:12:00,7.72,26.01,-49.66
9167,04/20/2026 01:13:00,7.72,26.01,-49.41
9168,04/20/2026 01:14:00,7.71,25.99,-49.06
9169,04/20/2026 01:15:00,7.72,26.01,-49.47
9170,04/20/2026 01:16:00,7.73,26.01,-49.99
9171,04/20/2026 01:17:00,7.72,26.01,-49.35
9172,04/20/2026 01:18:00,7.72,26.01,-49.27
9173,04/20/2026 01:19:00,7.71,26.01,-48.97
9174,04/20/2026 01:20:00,7.70,25.99,-48.49
9175,04/20/2026 01:21:00,7.70,25.99,-48.53
9176,04/20/2026 01:22:00,7.71,25.99,-48.99
9177,04/20/2026 01:23:00,7.70,25.99,-48.67
9178,04/20/2026 01:24:00,7.70,25.99,-48.42
9179,04/20/2026 01:25:00,7.70,25.96,-48.16
9180,04/20/2026 01:26:00,7.70,25.96,-48.19
9181,04/20/2026 01:27:00,7.71,25.99,-48.74
9182,04/20/2026 01:28:00,7.70,25.99,-48.66
9183,04/20/2026 01:29:00,7.70,25.99,-48.55
9184,04/20/2026 01:30:00,7.70,25.99,-48.44
9185,04/20/2026 01:31:00,7.70,25.96,-48.20
9186,04/20/2026 01:32:00,7.70,25.96,-48.28
9187,04/20/2026 01:33:00,7.71,25.99,-49.02
9188,04/20/2026 01:34:00,7.71,25.99,-48.75
9189,04/20/2026 01:35:00,7.70,25.96,-48.42
9190,04/20/2026 01:36:00,7.71,25.96,-48.69
9191,04/20/2026 01:37:00,7.72,25.99,-49.63
9192,04/20/2026 01:38:00,7.72,25.99,-49.45
9193,04/20/2026 01:39:00,7.71,25.99,-49.19
9194,04/20/2026 01:40:00,7.71,25.99,-48.70
9195,04/20/2026 01:41:00,7.72,25.99,-49.72
9196,04/20/2026 01:42:00,7.73,25.99,-49.85
9197,04/20/2026 01:43:00,7.74,25.99,-50.50
9198,04/20/2026 01:44:00,7.74,25.99,-50.44
9199,04/20/2026 01:45:00,7.75,26.01,-51.36
9200,04/20/2026 01:46:00,7.75,26.01,-51.20
9201,04/20/2026 01:47:00,7.74,26.01,-50.75
9202,04/20/2026 01:48:00,7.74,26.01,-50.69
9203,04/20/2026 01:49:00,7.74,26.01,-50.67
9204,04/20/2026 01:50:00,7.75,26.01,-51.19
9205,04/20/2026 01:51:00,7.75,26.01,-51.50
9206,04/20/2026 01:52:00,7.74,26.01,-50.85
9207,04/20/2026 01:53:00,7.76,26.01,-51.83
9208,04/20/2026 01:54:00,7.76,26.01,-51.75
9209,04/20/2026 01:55:00,7.76,26.01,-51.72
9210,04/20/2026 01:56:00,7.75,26.01,-51.30
9211,04/20/2026 01:57:00,7.76,26.01,-51.67
9212,04/20/2026 01:58:00,7.75,26.01,-51.49
9213,04/20/2026 01:59:00,7.76,26.01,-51.91
9214,04/20/2026 02:00:00,7.76,26.01,-51.67
9215,04/20/2026 02:01:00,7.76,26.01,-51.75
9216,04/20/2026 02:02:00,7.77,26.01,-52.50
9217,04/20/2026 02:03:00,7.75,26.01,-51.35
9218,04/20/2026 02:04:00,7.76,26.01,-51.70
9219,04/20/2026 02:05:00,7.73,25.99,-50.19
9220,04/20/2026 02:06:00,7.73,25.99,-50.00
9221,04/20/2026 02:07:00,7.74,25.99,-50.45
9222,04/20/2026 02:08:00,7.75,25.99,-51.13
9223,04/20/2026 02:09:00,7.75,25.99,-51.49
9224,04/20/2026 02:10:00,7.75,25.99,-51.44
9225,04/20/2026 02:11:00,7.74,25.99,-50.70
9226,04/20/2026 02:12:00,7.74,25.99,-50.47
9227,04/20/2026 02:13:00,7.74,25.99,-50.70
9228,04/20/2026 02:14:00,7.75,25.99,-51.47
9229,04/20/2026 02:15:00,7.74,25.99,-50.91
9230,04/20/2026 02:16:00,7.75,25.99,-51.36
9231,04/20/2026 02:17:00,7.75,26.01,-51.24
9232,04/20/2026 02:18:00,7.76,26.01,-51.72
9233,04/20/2026 02:19:00,7.76,26.01,-52.05
9234,04/20/2026 02:20:00,7.76,26.01,-52.06
9235,04/20/2026 02:21:00,7.76,26.01,-52.05
9236,04/20/2026 02:22:00,7.76,26.01,-52.13
9237,04/20/2026 02:23:00,7.76,26.01,-51.74
9238,04/20/2026 02:24:00,7.75,26.01,-51.06
9239,04/20/2026 02:25:00,7.76,26.01,-52.10
9240,04/20/2026 02:26:00,7.76,26.01,-51.70
9241,04/20/2026 02:27:00,7.76,26.01,-51.81
9242,04/20/2026 02:28:00,7.76,26.01,-52.06
9243,04/20/2026 02:29:00,7.76,26.01,-52.06
9244,04/20/2026 02:30:00,7.76,26.01,-52.00
9245,04/20/2026 02:31:00,7.76,26.01,-52.05
9246,04/20/2026 02:32:00,7.75,26.01,-51.31
9247,04/20/2026 02:33:00,7.76,26.01,-51.60
9248,04/20/2026 02:34:00,7.76,26.01,-51.75
9249,04/20/2026 02:35:00,7.76,26.01,-52.02
9250,04/20/2026 02:36:00,7.76,26.01,-52.13
9251,04/20/2026 02:37:00,7.78,25.99,-52.85
9252,04/20/2026 02:38:00,7.79,25.99,-53.35
9253,04/20/2026 02:39:00,7.78,25.99,-52.92
9254,04/20/2026 02:40:00,7.78,25.99,-53.05
9255,04/20/2026 02:41:00,7.78,25.99,-52.75
9256,04/20/2026 02:42:00,7.77,25.99,-52.69
9257,04/20/2026 02:43:00,7.77,25.99,-52.64
9258,04/20/2026 02:44:00,7.78,25.99,-52.83
9259,04/20/2026 02:45:00,7.78,25.96,-52.95
9260,04/20/2026 02:46:00,7.78,25.96,-52.99
9261,04/20/2026 02:47:00,7.78,25.96,-53.10
9262,04/20/2026 02:48:00,7.78,25.96,-53.11
9263,04/20/2026 02:49:00,7.78,25.96,-53.03
9264,04/20/2026 02:50:00,7.78,25.96,-52.94
9265,04/20/2026 02:51:00,7.78,25.96,-53.03
9266,04/20/2026 02:52:00,7.78,25.96,-52.94
9267,04/20/2026 02:53:00,7.77,25.96,-52.69
9268,04/20/2026 02:54:00,7.77,25.94,-52.31
9269,04/20/2026 02:55:00,7.77,25.94,-52.44
9270,04/20/2026 02:56:00,7.77,25.94,-52.50
9271,04/20/2026 02:57:00,7.77,25.94,-52.67
9272,04/20/2026 02:58:00,7.78,25.94,-52.88
9273,04/20/2026 02:59:00,7.78,25.94,-52.94
9274,04/20/2026 03:00:00,7.77,25.94,-52.66
9275,04/20/2026 03:01:00,7.78,25.94,-52.80
9276,04/20/2026 03:02:00,7.78,25.94,-52.99
9277,04/20/2026 03:03:00,7.78,25.94,-52.91
9278,04/20/2026 03:04:00,7.78,25.94,-53.22
9279,04/20/2026 03:05:00,7.78,25.91,-53.06
9280,04/20/2026 03:06:00,7.79,25.91,-53.39
9281,04/20/2026 03:07:00,7.79,25.91,-53.45
9282,04/20/2026 03:08:00,7.78,25.94,-53.27
9283,04/20/2026 03:09:00,7.79,25.91,-53.75
9284,04/20/2026 03:10:00,7.80,25.91,-54.03
9285,04/20/2026 03:11:00,7.81,25.91,-54.64
9286,04/20/2026 03:12:00,7.81,25.94,-54.85
9287,04/20/2026 03:13:00,7.81,25.94,-54.77
9288,04/20/2026 03:14:00,7.80,25.91,-54.35
9289,04/20/2026 03:15:00,7.80,25.91,-54.42
9290,04/20/2026 03:16:00,7.81,25.91,-54.66
9291,04/20/2026 03:17:00,7.82,25.91,-55.10
9292,04/20/2026 03:18:00,7.82,25.91,-55.58
9293,04/20/2026 03:19:00,7.83,25.94,-55.61
9294,04/20/2026 03:20:00,7.82,25.94,-55.22
9295,04/20/2026 03:21:00,7.82,25.91,-55.42
9296,04/20/2026 03:22:00,7.82,25.91,-55.22
9297,04/20/2026 03:23:00,7.82,25.91,-55.17
9298,04/20/2026 03:24:00,7.82,25.94,-55.06
9299,04/20/2026 03:25:00,7.82,25.91,-55.20
9300,04/20/2026 03:26:00,7.82,25.94,-55.33
9301,04/20/2026 03:27:00,7.82,25.94,-55.24
9302,04/20/2026 03:28:00,7.82,25.94,-55.16
9303,04/20/2026 03:29:00,7.81,25.94,-54.81
9304,04/20/2026 03:30:00,7.81,25.94,-54.75
9305,04/20/2026 03:31:00,7.82,25.94,-55.31
9306,04/20/2026 03:32:00,7.82,25.94,-55.30
9307,04/20/2026 03:33:00,7.81,25.94,-54.88
9308,04/20/2026 03:34:00,7.83,25.94,-55.80
9309,04/20/2026 03:35:00,7.83,25.94,-56.08
9310,04/20/2026 03:36:00,7.84,25.94,-56.33
9311,04/20/2026 03:37:00,7.84,25.94,-56.56
9312,04/20/2026 03:38:00,7.84,25.94,-56.53
9313,04/20/2026 03:39:00,7.84,25.94,-56.41
9314,04/20/2026 03:40:00,7.83,25.94,-55.97
9315,04/20/2026 03:41:00,7.83,25.94,-56.03
9316,04/20/2026 03:42:00,7.82,25.94,-55.53
9317,04/20/2026 03:43:00,7.82,25.94,-55.14
9318,04/20/2026 03:44:00,7.82,25.94,-55.24
9319,04/20/2026 03:45:00,7.82,25.94,-55.36
9320,04/20/2026 03:46:00,7.82,25.94,-55.19
9321,04/20/2026 03:47:00,7.82,25.94,-55.19
9322,04/20/2026 03:48:00,7.82,25.91,-55.11
9323,04/20/2026 03:49:00,7.83,25.91,-55.80
9324,04/20/2026 03:50:00,7.83,25.91,-55.78
9325,04/20/2026 03:51:00,7.83,25.94,-55.69
9326,04/20/2026 03:52:00,7.81,25.91,-54.86
9327,04/20/2026 03:53:00,7.81,25.91,-54.52
9328,04/20/2026 03:54:00,7.81,25.91,-54.85
9329,04/20/2026 03:55:00,7.80,25.91,-54.35
9330,04/20/2026 03:56:00,7.80,25.91,-54.33
9331,04/20/2026 03:57:00,7.81,25.91,-54.60
9332,04/20/2026 03:58:00,7.81,25.91,-54.67
9333,04/20/2026 03:59:00,7.81,25.91,-54.67
9334,04/20/2026 04:00:00,7.80,25.91,-54.33
9335,04/20/2026 04:01:00,7.81,25.91,-54.70
9336,04/20/2026 04:02:00,7.81,25.91,-54.61
9337,04/20/2026 04:03:00,7.81,25.91,-54.60
9338,04/20/2026 04:04:00,7.81,25.91,-54.83
9339,04/20/2026 04:05:00,7.81,25.91,-54.99
9340,04/20/2026 04:06:00,7.81,25.91,-54.72
9341,04/20/2026 04:07:00,7.80,25.91,-54.25
9342,04/20/2026 04:08:00,7.80,25.91,-53.94
9343,04/20/2026 04:09:00,7.80,25.91,-54.08
9344,04/20/2026 04:10:00,7.80,25.91,-54.02
9345,04/20/2026 04:11:00,7.80,25.91,-54.35
9346,04/20/2026 04:12:00,7.81,25.91,-54.94
9347,04/20/2026 04:13:00,7.81,25.91,-54.83
9348,04/20/2026 04:14:00,7.82,25.91,-55.22
9349,04/20/2026 04:15:00,7.82,25.91,-55.14
9350,04/20/2026 04:16:00,7.82,25.91,-55.20
9351,04/20/2026 04:17:00,7.82,25.91,-55.36
9352,04/20/2026 04:18:00,7.82,25.91,-55.41
9353,04/20/2026 04:19:00,7.82,25.91,-55.45
9354,04/20/2026 04:20:00,7.82,25.91,-55.22
9355,04/20/2026 04:21:00,7.82,25.91,-55.28
9356,04/20/2026 04:22:00,7.81,25.91,-54.89
9357,04/20/2026 04:23:00,7.81,25.91,-54.85
9358,04/20/2026 04:24:00,7.82,25.91,-55.20
9359,04/20/2026 04:25:00,7.83,25.91,-55.80
9360,04/20/2026 04:26:00,7.82,25.91,-55.55
9361,04/20/2026 04:27:00,7.83,25.91,-55.89
9362,04/20/2026 04:28:00,7.83,25.91,-55.83
9363,04/20/2026 04:29:00,7.83,25.91,-55.64
9364,04/20/2026 04:30:00,7.83,25.91,-55.78
9365,04/20/2026 04:31:00,7.83,25.91,-55.66
9366,04/20/2026 04:32:00,7.83,25.91,-55.72
9367,04/20/2026 04:33:00,7.83,25.91,-55.72
9368,04/20/2026 04:34:00,7.82,25.91,-55.55
9369,04/20/2026 04:35:00,7.83,25.91,-55.72
9370,04/20/2026 04:36:00,7.82,25.91,-55.41
9371,04/20/2026 04:37:00,7.82,25.89,-55.10
9372,04/20/2026 04:38:00,7.82,25.89,-55.16
9373,04/20/2026 04:39:00,7.82,25.89,-55.27
9374,04/20/2026 04:40:00,7.83,25.89,-55.63
9375,04/20/2026 04:41:00,7.83,25.89,-55.94
9376,04/20/2026 04:42:00,7.83,25.89,-55.72
9377,04/20/2026 04:43:00,7.83,25.89,-55.86
9378,04/20/2026 04:44:00,7.83,25.89,-55.92
9379,04/20/2026 04:45:00,7.83,25.89,-56.10
9380,04/20/2026 04:46:00,7.83,25.89,-55.86
9381,04/20/2026 04:47:00,7.83,25.89,-55.77
9382,04/20/2026 04:48:00,7.83,25.89,-55.91
9383,04/20/2026 04:49:00,7.83,25.89,-56.10
9384,04/20/2026 04:50:00,7.83,25.89,-56.08
9385,04/20/2026 04:51:00,7.84,25.89,-56.25
9386,04/20/2026 04:52:00,7.83,25.89,-56.17
9387,04/20/2026 04:53:00,7.83,25.89,-56.14
9388,04/20/2026 04:54:00,7.83,25.89,-56.14
9389,04/20/2026 04:55:00,7.84,25.89,-56.28
9390,04/20/2026 04:56:00,7.84,25.89,-56.30
9391,04/20/2026 04:57:00,7.84,25.89,-56.20
9392,04/20/2026 04:58:00,7.83,25.89,-56.11
9393,04/20/2026 04:59:00,7.84,25.89,-56.27
9394,04/20/2026 05:00:00,7.83,25.89,-56.08
9395,04/20/2026 05:01:00,7.84,25.89,-56.19
9396,04/20/2026 05:02:00,7.83,25.87,-56.05
9397,04/20/2026 05:03:00,7.83,25.89,-56.06
9398,04/20/2026 05:04:00,7.83,25.89,-55.99
9399,04/20/2026 05:05:00,7.83,25.87,-55.75
9400,04/20/2026 05:06:00,7.82,25.87,-55.58
9401,04/20/2026 05:07:00,7.82,25.87,-55.42
9402,04/20/2026 05:08:00,7.82,25.87,-55.28
9403,04/20/2026 05:09:00,7.81,25.87,-54.99
9404,04/20/2026 05:10:00,7.81,25.87,-54.97
9405,04/20/2026 05:11:00,7.81,25.84,-54.67
9406,04/20/2026 05:12:00,7.80,25.84,-54.41
9407,04/20/2026 05:13:00,7.80,25.84,-54.36
9408,04/20/2026 05:14:00,7.80,25.84,-54.06
9409,04/20/2026 05:15:00,7.80,25.84,-54.19
9410,04/20/2026 05:16:00,7.79,25.84,-53.74
9411,04/20/2026 05:17:00,7.79,25.84,-53.83
9412,04/20/2026 05:18:00,7.79,25.84,-53.64
9413,04/20/2026 05:19:00,7.79,25.84,-53.55
9414,04/20/2026 05:20:00,7.79,25.84,-53.39
9415,04/20/2026 05:21:00,7.78,25.82,-53.25
9416,04/20/2026 05:22:00,7.78,25.82,-53.25
9417,04/20/2026 05:23:00,7.78,25.82,-53.24
9418,04/20/2026 05:24:00,7.78,25.82,-53.16
9419,04/20/2026 05:25:00,7.78,25.82,-53.20
9420,04/20/2026 05:26:00,7.78,25.82,-53.11
9421,04/20/2026 05:27:00,7.78,25.82,-53.06
9422,04/20/2026 05:28:00,7.78,25.82,-53.05
9423,04/20/2026 05:29:00,7.78,25.82,-52.94
9424,04/20/2026 05:30:00,7.78,25.82,-52.95
9425,04/20/2026 05:31:00,7.78,25.82,-52.94
9426,04/20/2026 05:32:00,7.78,25.82,-52.83
9427,04/20/2026 05:33:00,7.77,25.82,-52.69
9428,04/20/2026 05:34:00,7.77,25.82,-52.61
9429,04/20/2026 05:35:00,7.77,25.82,-52.56
9430,04/20/2026 05:36:00,7.77,25.82,-52.45
9431,04/20/2026 05:37:00,7.77,25.82,-52.44
9432,04/20/2026 05:38:00,7.77,25.82,-52.20
9433,04/20/2026 05:39:00,7.76,25.82,-52.10
9434,04/20/2026 05:40:00,7.76,25.82,-52.06
9435,04/20/2026 05:41:00,7.76,25.82,-51.95
9436,04/20/2026 05:42:00,7.76,25.82,-51.85
9437,04/20/2026 05:43:00,7.76,25.82,-51.80
9438,04/20/2026 05:44:00,7.76,25.82,-51.64
9439,04/20/2026 05:45:00,7.76,25.82,-51.64
9440,04/20/2026 05:46:00,7.76,25.82,-51.60
9441,04/20/2026 05:47:00,7.76,25.82,-51.60
9442,04/20/2026 05:48:00,7.76,25.82,-51.56
9443,04/20/2026 05:49:00,7.76,25.82,-51.61
9444,04/20/2026 05:50:00,7.76,25.82,-51.64
9445,04/20/2026 05:51:00,7.76,25.82,-51.60
9446,04/20/2026 05:52:00,7.75,25.82,-51.49
9447,04/20/2026 05:53:00,7.75,25.82,-51.44
9448,04/20/2026 05:54:00,7.76,25.79,-51.60
9449,04/20/2026 05:55:00,7.75,25.79,-51.42
9450,04/20/2026 05:56:00,7.75,25.79,-51.35
9451,04/20/2026 05:57:00,7.75,25.77,-51.19
9452,04/20/2026 05:58:00,7.75,25.77,-51.03
9453,04/20/2026 05:59:00,7.74,25.77,-50.52
9454,04/20/2026 06:00:00,7.74,25.77,-50.56
9455,04/20/2026 06:01:00,7.73,25.74,-49.83
9456,04/20/2026 06:02:00,7.73,25.77,-49.89
9457,04/20/2026 06:03:00,7.72,25.74,-49.36
9458,04/20/2026 06:04:00,7.72,25.74,-49.25
